UncalGyro,elapsedRealtimeNanos,utcTimeMillis,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
UGys,121793965906513,1684598668184,-0.00335966,-0.016492875,-0.0,-0.003447461,-0.013058696,0.0023720101
UGys,121793968479586,1684598668187,-0.00335966,-0.016492875,-0.0012216945,-0.003447461,-0.013058696,0.0023720101
UGys,121793969546825,1684598668188,-0.0027488125,-0.015271181,-0.002443389,-0.003447461,-0.013058696,0.0023720101
UGys,121793972894898,1684598668191,-0.0021379655,-0.018325418,-0.0018325418,-0.003447461,-0.013058696,0.0023720101
UGys,121793974237971,1684598668192,-0.0021379655,-0.017714571,-0.002443389,-0.003447461,-0.013058696,0.0023720101
UGys,121793977896982,1684598668196,-0.0021379655,-0.016492875,-0.002443389,-0.003447461,-0.013058696,0.0023720101
UGys,121793979207502,1684598668197,-0.0027488125,-0.017714571,-0.0018325418,-0.003447461,-0.013058696,0.0023720101
UGys,121793983013440,1684598668201,-0.0015271181,-0.017103724,-0.002443389,-0.003447461,-0.013058696,0.0023720101
UGys,121793984130263,1684598668202,-0.00335966,-0.015882028,-0.002443389,-0.003447461,-0.013058696,0.0023720101
UGys,121793986860107,1684598668205,-0.00335966,-0.015882028,-0.0012216945,-0.003447461,-0.013058696,0.0023720101
UGys,121793989244117,1684598668207,-0.0015271181,-0.014660334,-6.1084726E-4,-0.003447461,-0.013058696,0.0023720101
UGys,121793992981982,1684598668211,-0.0021379655,-0.017103724,-0.0018325418,-0.003447461,-0.013058696,0.0023720101
UGys,121793994066825,1684598668212,-0.0021379655,-0.017714571,-0.002443389,-0.003447461,-0.013058696,0.0023720101
UGys,121793997303336,1684598668215,-0.00335966,-0.015882028,-0.0030542363,-0.003447461,-0.013058696,0.0023720101
UGys,121793999403284,1684598668218,-0.0051922016,-0.016492875,-0.0,-0.003447461,-0.013058696,0.0023720101
UGys,121794003394117,1684598668222,-0.003970507,-0.018325418,-6.1084726E-4,-0.003447461,-0.013058696,0.0023720101
UGys,121794003771982,1684598668222,-0.0027488125,-0.018325418,-6.1084726E-4,-0.003447461,-0.013058696,0.0023720101
UGys,121794006688023,1684598668225,-0.003970507,-0.016492875,6.1084726E-4,-0.003447461,-0.013058696,0.0023720101
UGys,121794009053023,1684598668227,-0.00335966,-0.015271181,-0.002443389,-0.003447461,-0.013058696,0.0023720101
UGys,121794013085471,1684598668231,-0.0021379655,-0.015882028,-0.0018325418,-0.003447461,-0.013058696,0.0023720101
UGys,121794013664482,1684598668232,-0.0021379655,-0.017103724,-0.002443389,-0.003447461,-0.013058696,0.0023720101
UGys,121794016741252,1684598668235,-0.003970507,-0.017103724,-0.0018325418,-0.003447461,-0.013058696,0.0023720101
UGys,121794018808961,1684598668237,-0.003970507,-0.016492875,-0.0012216945,-0.003447461,-0.013058696,0.0023720101
UGys,121794022805159,1684598668241,-0.003970507,-0.017714571,-0.002443389,-0.003447461,-0.013058696,0.0023720101
UGys,121794023715836,1684598668242,-0.0021379655,-0.017103724,-0.0030542363,-0.003447461,-0.013058696,0.0023720101
UGys,121794026806304,1684598668245,-0.0021379655,-0.014660334,-0.0012216945,-0.003447461,-0.013058696,0.0023720101
UGys,121794028964482,1684598668247,-0.00335966,-0.015882028,-0.002443389,-0.003447461,-0.013058696,0.0023720101
UGys,121794033625263,1684598668252,-0.00335966,-0.017103724,-6.1084726E-4,-0.003447461,-0.013058696,0.0023720101
UGys,121794034160002,1684598668252,-0.00335966,-0.017714571,-0.0018325418,-0.003447461,-0.013058696,0.0023720101
UGys,121794037678700,1684598668256,-0.0027488125,-0.015882028,-0.0012216945,-0.003447461,-0.013058696,0.0023720101
UGys,121794038789429,1684598668257,-0.0015271181,-0.015271181,-0.0018325418,-0.003447461,-0.013058696,0.0023720101
UGys,121794041690419,1684598668260,-0.00335966,-0.017714571,-6.1084726E-4,-0.003447461,-0.013058696,0.0023720101
UGys,121794043729117,1684598668262,-0.00335966,-0.015882028,-0.0018325418,-0.003447461,-0.013058696,0.0023720101
UGys,121794046419429,1684598668265,-0.003970507,-0.016492875,-0.0012216945,-0.003447461,-0.013058696,0.0023720101
UGys,121794048699429,1684598668267,-0.0045813546,-0.016492875,-0.0,-0.003447461,-0.013058696,0.0023720101
UGys,121794051515471,1684598668270,-0.00335966,-0.017103724,-6.1084726E-4,-0.003447461,-0.013058696,0.0023720101
UGys,121794053572398,1684598668272,-0.0015271181,-0.016492875,-0.0,-0.003447461,-0.013058696,0.0023720101
UGys,121794056144273,1684598668274,-0.0021379655,-0.017714571,-0.0012216945,-0.003447461,-0.013058696,0.0023720101
UGys,121794058464273,1684598668277,-0.00335966,-0.018936265,-0.0018325418,-0.003447461,-0.013058696,0.0023720101
UGys,121794061231825,1684598668279,-0.00335966,-0.018936265,-0.0012216945,-0.003447461,-0.013058696,0.0023720101
UGys,121794063565627,1684598668282,-0.00335966,-0.018936265,-0.0018325418,-0.003447461,-0.013058696,0.0023720101
UGys,121794066611200,1684598668285,-0.00335966,-0.016492875,-0.0018325418,-0.003447461,-0.013058696,0.0023720101
UGys,121794068416200,1684598668287,-0.003970507,-0.017103724,-0.0012216945,-0.003447461,-0.013058696,0.0023720101
UGys,121794071081044,1684598668289,-0.00335966,-0.018325418,-6.1084726E-4,-0.003447461,-0.013058696,0.0023720101
UGys,121794073622346,1684598668292,-0.0021379655,-0.015882028,-0.0012216945,-0.003447461,-0.013058696,0.0023720101
UGys,121794075884534,1684598668294,-0.0027488125,-0.017103724,-6.1084726E-4,-0.003447461,-0.013058696,0.0023720101
UGys,121794078465523,1684598668297,-0.0027488125,-0.018936265,-0.0018325418,-0.003447461,-0.013058696,0.0023720101
