Rot,elapsedRealtimeNanos,utcTimeMillis,quaternionX,quaternionY,quaternionZ,quaternionW
Rot,121794922891669,1684598669141,0.011320658,-0.0011693088,0.93267393,0.36054108
Rot,121794922924377,1684598669141,0.011320967,-0.0011765243,0.93267626,0.36053494
Rot,121794933287554,1684598669151,0.011324348,-0.001176345,0.932673,0.36054334
Rot,121794933375940,1684598669152,0.011330822,-0.0011795709,0.932668,0.36055604
Rot,121794942710731,1684598669161,0.011325844,-0.0011842246,0.93267447,0.36053947
Rot,121794942747710,1684598669161,0.011336749,-0.0011834169,0.93266374,0.36056682
Rot,121794952502658,1684598669171,0.011346361,-0.0011866336,0.93265575,0.36058718
Rot,121794952556565,1684598669171,0.0113422405,-0.0011935311,0.9326622,0.36057055
Rot,121794963351096,1684598669182,0.011340619,-0.0011960347,0.9326647,0.3605642
Rot,121794963395575,1684598669182,0.011343358,-0.0011921525,0.93266064,0.3605746
Rot,121794973711200,1684598669192,0.011340987,-0.0011940944,0.9326636,0.36056694
Rot,121794973807346,1684598669192,0.0113339545,-0.0011935463,0.9326701,0.36055034
Rot,121794982526565,1684598669201,0.011333611,-0.0011894022,0.9326689,0.36055344
Rot,121794983218492,1684598669201,0.011337919,-0.0011807681,0.93266165,0.3605722
Rot,121794993589065,1684598669212,0.01134373,-0.0011854237,0.93265784,0.36058193
Rot,121794994066877,1684598669212,0.011350657,-0.0011824316,0.9326501,0.36060166
Rot,121795003750471,1684598669222,0.011359047,-0.0011751491,0.9326394,0.36062905
Rot,121795003815367,1684598669222,0.011353896,-0.001172138,0.93264323,0.3606194
Rot,121795014221512,1684598669232,0.011356197,-0.0011732166,0.93264145,0.36062396
Rot,121795014444690,1684598669233,0.011360297,-0.0011745627,0.932638,0.36063266
Rot,121795023843908,1684598669242,0.0113650765,-0.0011740979,0.9326333,0.36064476
Rot,121795024340002,1684598669243,0.01136082,-0.0011669729,0.9326347,0.36064118
Rot,121795033637450,1684598669252,0.011362894,-0.001169695,0.93263376,0.36064366
Rot,121795033802658,1684598669252,0.011359257,-0.0011726782,0.9326383,0.36063194
Rot,121795044232919,1684598669262,0.011359027,-0.0011739042,0.93263894,0.3606302
Rot,121795044327919,1684598669263,0.011364416,-0.0011729023,0.93263346,0.3606443
Rot,121795053611044,1684598669272,0.011362478,-0.0011841276,0.9326394,0.36062884
