GameRot,elapsedRealtimeNanos,utcTimeMillis,quaternionX,quaternionY,quaternionZ,quaternionW
GameRot,156928295670749,1684633802514,0.24576552,-0.1858111,-0.6494604,0.6951797
GameRot,156928299578353,1684633802518,0.24540712,-0.1866033,-0.6507561,0.6938811
GameRot,156928304500853,1684633802523,0.24500093,-0.18728112,-0.6520526,0.6926238
GameRot,156928310303770,1684633802528,0.24452801,-0.18783337,-0.6533557,0.6914123
GameRot,156928315005072,1684633802533,0.24398547,-0.18826526,-0.65467334,0.6902392
GameRot,156928319473457,1684633802538,0.24338757,-0.18857664,-0.65601426,0.6890912
GameRot,156928324700436,1684633802543,0.24272665,-0.188787,-0.65738744,0.6879571
GameRot,156928330192259,1684633802548,0.24202421,-0.1889167,-0.65879804,0.68681866
GameRot,156928334320332,1684633802552,0.24127354,-0.18898956,-0.6602532,0.68566436
GameRot,156928340524291,1684633802559,0.24051069,-0.18901873,-0.6617545,0.6844761
GameRot,156928344645905,1684633802563,0.23974787,-0.1890291,-0.6632903,0.68325317
GameRot,156928349768457,1684633802568,0.23898907,-0.1890272,-0.6648632,0.6819896
GameRot,156928354385905,1684633802573,0.2382752,-0.18902081,-0.66647834,0.6806634
GameRot,156928359867728,1684633802578,0.23761232,-0.18903662,-0.6681284,0.6792717
GameRot,156928364044238,1684633802582,0.23699613,-0.18911296,-0.66980654,0.67781144
GameRot,156928369882363,1684633802588,0.23643366,-0.18926732,-0.67151576,0.67627186
GameRot,156928373863457,1684633802592,0.23594435,-0.18952475,-0.67326117,0.6746332
