Rot,elapsedRealtimeNanos,utcTimeMillis,quaternionX,quaternionY,quaternionZ,quaternionW
Rot,165527794514686,1684642402013,0.092128575,0.26671532,0.9299278,0.23581675
Rot,165527805537811,1684642402024,0.091990545,0.26701516,0.92976815,0.23616055
Rot,165527805547342,1684642402024,0.09179248,0.26728478,0.9296268,0.23648874
Rot,165527814900311,1684642402033,0.09160572,0.26752824,0.92949086,0.23682018
Rot,165527815028748,1684642402033,0.09139157,0.26774377,0.92936873,0.23713827
Rot,165527825159582,1684642402043,0.09112455,0.26792097,0.9292699,0.23742808
Rot,165527825167186,1684642402043,0.090847716,0.26813093,0.92916536,0.23770615
Rot,165527835491717,1684642402054,0.09052985,0.26837876,0.9290593,0.23796207
Rot,165527835508592,1684642402054,0.09020326,0.26866752,0.9289446,0.23820817
Rot,165527844823488,1684642402063,0.08984726,0.26898754,0.928828,0.238436
Rot,165527844858332,1684642402063,0.08949142,0.26934478,0.928701,0.23866111
Rot,165527854831821,1684642402073,0.08915662,0.26972333,0.9285649,0.23888826
Rot,165527854868644,1684642402073,0.08887678,0.27008912,0.92842215,0.239134
Rot,165527864760623,1684642402083,0.08865656,0.27042094,0.92827964,0.23939395
Rot,165527864775884,1684642402083,0.08846014,0.2707336,0.9281383,0.23966104
Rot,165527874974269,1684642402093,0.08832662,0.27099463,0.9280014,0.23994523
Rot,165527874990207,1684642402093,0.088265084,0.27119035,0.92787415,0.24023864
Rot,165527884885050,1684642402103,0.088202804,0.27135995,0.927759,0.24051456
Rot,165527884992238,1684642402103,0.08819453,0.27149472,0.9276468,0.24079815
Rot,165527895387342,1684642402114,0.08828779,0.2715967,0.9275296,0.24110036
Rot,165527895398748,1684642402114,0.08843311,0.27169266,0.92740357,0.24142349
Rot,165527905168332,1684642402123,0.08861167,0.27179503,0.9272678,0.24176401
Rot,165527905190675,1684642402123,0.08881515,0.27190745,0.9271235,0.24211627
Rot,165527914846353,1684642402133,0.0890393,0.2720354,0.9269694,0.24247986
Rot,165527914863800,1684642402133,0.08927606,0.27218127,0.9268044,0.24285953
