GameRot,elapsedRealtimeNanos,utcTimeMillis,quaternionX,quaternionY,quaternionZ,quaternionW
GameRot,165641546024434,1684642515764,0.11310603,0.14291324,0.14291872,0.9728089
GameRot,165641553210736,1684642515771,0.11335049,0.14302745,0.1419422,0.9729066
GameRot,165641555796309,1684642515774,0.11361369,0.1431396,0.14094326,0.97300464
GameRot,165641562897403,1684642515781,0.113771826,0.14318788,0.13987777,0.9731328
GameRot,165641566988913,1684642515785,0.1137522,0.14312014,0.13876516,0.97330433
GameRot,165641571026049,1684642515789,0.113542415,0.14291205,0.13766196,0.97351605
GameRot,165641575873497,1684642515794,0.113209724,0.14257285,0.13661286,0.97375226
GameRot,165641580403757,1684642515799,0.112909384,0.14228192,0.13565134,0.97396415
GameRot,165641591133288,1684642515809,0.11277866,0.14211273,0.13477315,0.97412586
GameRot,165641592882351,1684642515811,0.11286643,0.14208177,0.13387951,0.9742434
GameRot,165641596162195,1684642515814,0.113125876,0.14218156,0.13288496,0.9743349
GameRot,165641600044174,1684642515818,0.11341518,0.14235204,0.13174851,0.97443074
GameRot,165641604494382,1684642515823,0.11364339,0.14247595,0.13052484,0.97455066
GameRot,165641610603236,1684642515829,0.11380585,0.14245027,0.12929,0.9747001
GameRot,165641615210788,1684642515833,0.1138956,0.14231585,0.1281255,0.974863
GameRot,165641619349330,1684642515838,0.11387481,0.14216867,0.1270668,0.9750255
GameRot,165641625638132,1684642515844,0.11378764,0.14203507,0.12611492,0.97517866
GameRot,165641629188080,1684642515847,0.11375947,0.14190187,0.12516782,0.9753234
GameRot,165641634367195,1684642515853,0.11377761,0.14180426,0.124098755,0.97547203
GameRot,165641639040528,1684642515857,0.11377858,0.14169012,0.12294563,0.9756345
GameRot,165641643882403,1684642515862,0.11378852,0.14150305,0.12182142,0.9758015
GameRot,165641648810736,1684642515867,0.11388595,0.14130162,0.12080925,0.9759452
GameRot,165641655214382,1684642515873,0.114107154,0.14118256,0.11988829,0.97605014
GameRot,165641659952976,1684642515878,0.11439534,0.14120248,0.11897112,0.9761257
GameRot,165641664420424,1684642515883,0.11473112,0.14130707,0.11797202,0.9761924
GameRot,165641669844903,1684642515888,0.11505458,0.14140488,0.11685371,0.9762747
GameRot,165641674624590,1684642515893,0.11527982,0.14136219,0.115669735,0.9763953
GameRot,165641678682247,1684642515897,0.115329765,0.14109331,0.114511594,0.97656476
GameRot,165641684040528,1684642515902,0.11521837,0.1407479,0.11346419,0.97675
GameRot,165641688818549,1684642515907,0.115051925,0.14043917,0.11257997,0.9769164
GameRot,165641694293861,1684642515912,0.11498894,0.14018123,0.11178326,0.97705233
GameRot,165641699591257,1684642515918,0.11517463,0.1400245,0.11091778,0.9771516
GameRot,165641704144226,1684642515922,0.11553089,0.14010403,0.10984572,0.9772192
GameRot,165641709818392,1684642515928,0.115955606,0.1403159,0.10864598,0.9772726
GameRot,165641714249955,1684642515932,0.11639127,0.14036441,0.10744182,0.977347
GameRot,165641718853549,1684642515937,0.11675025,0.1402077,0.10628493,0.9774532
GameRot,165641723797038,1684642515942,0.116911836,0.13996075,0.10521866,0.9775846
GameRot,165641728640372,1684642515947,0.11688575,0.13967706,0.10423146,0.977734
GameRot,165641733863497,1684642515952,0.11682612,0.13937043,0.10324748,0.9778893
GameRot,165641739381153,1684642515958,0.11685629,0.13911948,0.102175154,0.978034
GameRot,165641743141049,1684642515961,0.116975576,0.13906026,0.100986294,0.97815174
GameRot,165641748481205,1684642515967,0.11718179,0.13908476,0.09981212,0.978244
GameRot,165641754199226,1684642515972,0.11745915,0.13907641,0.09869684,0.9783251
GameRot,165641758778809,1684642515977,0.11775352,0.13896443,0.09765393,0.9784103
GameRot,165641763845007,1684642515982,0.11801034,0.1387629,0.09666005,0.9785066
GameRot,165641768592194,1684642515987,0.11816596,0.13853611,0.09565246,0.97861904
GameRot,165641774004955,1684642515992,0.118224636,0.1383423,0.094569914,0.97874457
GameRot,165641777921361,1684642515996,0.11827881,0.13821392,0.093427524,0.97886586
GameRot,165641783090528,1684642516001,0.118356705,0.13808733,0.09228991,0.9789822
GameRot,165641788728392,1684642516007,0.1184705,0.13795038,0.0912139,0.9790886
GameRot,165641794207715,1684642516012,0.1186859,0.13783057,0.090243585,0.9791693
GameRot,165641798099017,1684642516016,0.11898427,0.13776089,0.08930106,0.9792293
GameRot,165641803024538,1684642516021,0.11928865,0.13770917,0.088321656,0.9792884
GameRot,165641807411361,1684642516026,0.1195456,0.13763687,0.087271705,0.9793613
GameRot,165641813055215,1684642516031,0.1196991,0.13754307,0.086158305,0.97945434
GameRot,165641817705997,1684642516036,0.11974875,0.13737728,0.08503937,0.9795693
GameRot,165641822966049,1684642516041,0.11979281,0.1371214,0.083967574,0.9796922
GameRot,165641827494694,1684642516046,0.11992843,0.13685314,0.08297037,0.9797981
GameRot,165641832705632,1684642516051,0.12015331,0.1366684,0.082026765,0.9798758
GameRot,165641837783236,1684642516056,0.12042949,0.1365916,0.08106648,0.9799324
GameRot,165641842854590,1684642516061,0.120775774,0.13660787,0.08001158,0.97997427
GameRot,165641847881049,1684642516066,0.12113069,0.13665718,0.07880859,0.9800211
GameRot,165641852413757,1684642516071,0.12141144,0.13662113,0.07753319,0.9800931
GameRot,165641857311517,1684642516075,0.121539585,0.13642554,0.07629086,0.98020196
GameRot,165641862104799,1684642516080,0.12151503,0.13612701,0.07517391,0.9803328
GameRot,165641867634278,1684642516086,0.12143092,0.13582064,0.074201606,0.9804598
GameRot,165641872552455,1684642516091,0.121388964,0.13556494,0.073278315,0.98056984
GameRot,165641878032194,1684642516096,0.12148509,0.13537203,0.072299525,0.9806572
GameRot,165641881985580,1684642516100,0.12169413,0.13536575,0.07115479,0.9807159
GameRot,165641887058653,1684642516105,0.121964954,0.135512,0.069914885,0.9807512
GameRot,165641892560736,1684642516111,0.12225474,0.13558902,0.06868153,0.9807916
GameRot,165641896931049,1684642516115,0.12251927,0.13548392,0.06751674,0.98085403
GameRot,165641902826569,1684642516121,0.1226461,0.13528444,0.06644743,0.98093873
GameRot,165641907254903,1684642516125,0.122565515,0.13503498,0.0654653,0.9810492
GameRot,165641912093132,1684642516130,0.122396275,0.13476224,0.064510256,0.98117113
GameRot,165641916026778,1684642516134,0.12231709,0.13448295,0.06351371,0.9812843
GameRot,165641921827142,1684642516140,0.12236233,0.13432465,0.06240007,0.9813718
GameRot,165641926417403,1684642516145,0.1225179,0.13429467,0.061275806,0.9814273
GameRot,165641932524174,1684642516151,0.12277797,0.13431627,0.060216535,0.9814574
GameRot,165641937239747,1684642516155,0.12311971,0.13429947,0.059221238,0.9814775
GameRot,165641948591413,1684642516167,0.123455435,0.1341998,0.05823945,0.98150766
GameRot,165641948990111,1684642516167,0.12369322,0.13405454,0.057221077,0.9815575
GameRot,165641951141465,1684642516169,0.12380138,0.1338357,0.056153916,0.98163533
GameRot,165641956536517,1684642516175,0.12383062,0.13360219,0.055046335,0.9817262
GameRot,165641963611153,1684642516182,0.123836115,0.1333749,0.053924814,0.9818187
GameRot,165641966754851,1684642516185,0.12389312,0.13319,0.05282959,0.9818961
GameRot,165641973051049,1684642516191,0.12406146,0.13302027,0.05179576,0.98195297
GameRot,165641975464642,1684642516194,0.12432005,0.13289063,0.050781365,0.98199075
GameRot,165641984185528,1684642516202,0.124610834,0.1328079,0.049744755,0.9820182
GameRot,165641989255840,1684642516207,0.124849245,0.13275643,0.048639644,0.98205024
GameRot,165641991810007,1684642516210,0.12498594,0.13270594,0.047448367,0.9820979
GameRot,165641996796361,1684642516215,0.12507401,0.13254851,0.046246894,0.9821653
GameRot,165642002648601,1684642516221,0.12515302,0.13231887,0.04510411,0.9822393
GameRot,165642005837819,1684642516224,0.1252888,0.13212244,0.044076793,0.9822951
GameRot,165642010679903,1684642516229,0.12551528,0.13199471,0.043130517,0.9823253
GameRot,165642016646674,1684642516235,0.1258041,0.13187677,0.042143602,0.9823471
GameRot,165642020632038,1684642516239,0.12607306,0.13179117,0.04101607,0.9823718
GameRot,165642024893132,1684642516243,0.12627324,0.13168032,0.039795123,0.98241115
GameRot,165642030431205,1684642516249,0.12636867,0.13147789,0.038545694,0.9824758
GameRot,165642035379851,1684642516254,0.12639928,0.1312304,0.037368316,0.9825505
GameRot,165642039960840,1684642516258,0.12649092,0.13095705,0.03634685,0.98261344
GameRot,165642046008236,1684642516264,0.12667277,0.1307377,0.03540506,0.9826536
GameRot,165642049745371,1684642516268,0.12695746,0.13057606,0.03445804,0.98267204
GameRot,165642054843288,1684642516273,0.12732734,0.13049987,0.033409186,0.98267055
GameRot,165642060683549,1684642516279,0.12768783,0.13048023,0.032215018,0.98266625
GameRot,165642066873653,1684642516285,0.12795696,0.13037808,0.030947642,0.9826855
GameRot,165642070044226,1684642516288,0.1281252,0.13013205,0.029706182,0.9827345
GameRot,165642075232246,1684642516293,0.12818143,0.12981506,0.028578691,0.9828025
GameRot,165642080010632,1684642516298,0.12819338,0.12949188,0.027593343,0.9828718
GameRot,165642084770371,1684642516303,0.12824033,0.12922853,0.026660658,0.9829261
GameRot,165642089952767,1684642516308,0.12840933,0.12901962,0.025662541,0.982958
GameRot,165642095062924,1684642516313,0.12867874,0.12895243,0.024491265,0.9829615
GameRot,165642099319226,1684642516317,0.12898932,0.12896755,0.023227807,0.98294944
GameRot,165642104543601,1684642516323,0.12926257,0.12886862,0.02199056,0.982955
GameRot,165642110018965,1684642516328,0.12944986,0.12866811,0.020830678,0.98298186
GameRot,165642115714434,1684642516334,0.12957947,0.12838992,0.019797944,0.9830225
GameRot,165642119417871,1684642516338,0.12966284,0.12813126,0.018804042,0.9830648
GameRot,165642126248653,1684642516344,0.12971139,0.12788782,0.017755233,0.98310953
GameRot,165642129673965,1684642516348,0.12980452,0.12771094,0.016609726,0.9831403
GameRot,165642134948340,1684642516353,0.12997617,0.1276461,0.015387765,0.9831459
GameRot,165642138643549,1684642516357,0.13021994,0.12759018,0.014194374,0.98313886
GameRot,165642143626257,1684642516362,0.13049287,0.12747502,0.013084533,0.983133
GameRot,165642148068913,1684642516366,0.13077676,0.12725124,0.012066031,0.9831373
GameRot,165642153047090,1684642516371,0.13101538,0.12699409,0.011046232,0.9831508
GameRot,165642158158444,1684642516376,0.13116066,0.12672864,0.009956558,0.9831773
GameRot,165642162698080,1684642516381,0.13125716,0.12647904,0.008781564,0.98320776
GameRot,165642167740424,1684642516386,0.1313791,0.1263034,0.0075565386,0.9832242
GameRot,165642172576621,1684642516391,0.13155419,0.12620327,0.0063413675,0.98322225
GameRot,165642178020476,1684642516396,0.13176644,0.12608655,0.005182709,0.9832156
GameRot,165642182652038,1684642516401,0.13200791,0.12592244,0.0040900544,0.98320943
GameRot,165642188578236,1684642516407,0.13223314,0.12574266,0.0030063025,0.98320603
GameRot,165642192748028,1684642516411,0.13238518,0.12554118,0.0018780945,0.98321414
GameRot,165642197849590,1684642516416,0.13249484,0.12535436,6.9566775E-4,0.98322475
GameRot,165642203372559,1684642516422,0.13260452,0.12515017,-5.05043E-4,0.98323613
GameRot,165642208420996,1684642516427,0.1327042,0.12494159,-0.0016991899,0.9832478
GameRot,165642214320111,1684642516432,0.13282387,0.12476438,-0.0028652535,0.98325145
GameRot,165642218421153,1684642516437,0.1330237,0.12461356,-0.003989075,0.98323965
GameRot,165642223408653,1684642516442,0.13327664,0.12452813,-0.0051300707,0.9832109
GameRot,165642228736413,1684642516447,0.13351078,0.12447146,-0.0063032685,0.98317957
GameRot,165642233590996,1684642516452,0.13368727,0.12436647,-0.007489036,0.98316056
GameRot,165642238174278,1684642516456,0.13379514,0.124203205,-0.008670149,0.9831568
GameRot,165642243313705,1684642516461,0.13384718,0.12398871,-0.009830852,0.98316586
GameRot,165642247953028,1684642516466,0.13390276,0.12375198,-0.0109519055,0.98317623
GameRot,165642252842767,1684642516471,0.13402249,0.123536594,-0.012049378,0.9831742
GameRot,165642257937819,1684642516476,0.13419384,0.12335502,-0.013153985,0.9831595
GameRot,165642262887559,1684642516481,0.13438703,0.123275295,-0.014310732,0.98312694
GameRot,165642267140059,1684642516485,0.13458824,0.12322946,-0.015494373,0.98308724
GameRot,165642272157455,1684642516490,0.13478872,0.12317688,-0.016698407,0.9830466
GameRot,165642277418705,1684642516496,0.13495447,0.12309357,-0.017884634,0.98301345
GameRot,165642282625892,1684642516501,0.13507341,0.12290924,-0.01900745,0.9829991
GameRot,165642286923548,1684642516505,0.13515855,0.12265824,-0.020078517,0.9829974
GameRot,165642292265580,1684642516510,0.13522683,0.12244918,-0.021157898,0.98299146
GameRot,165642298729903,1684642516517,0.13529639,0.12227829,-0.022274237,0.9829786
GameRot,165642302952871,1684642516521,0.13536248,0.12216195,-0.023463352,0.98295623
GameRot,165642306868444,1684642516525,0.13543348,0.12205634,-0.024674907,0.9829299
GameRot,165642311524173,1684642516530,0.13550103,0.12191418,-0.025855867,0.98290783
GameRot,165642317274382,1684642516535,0.13556579,0.12177293,-0.02700495,0.98288554
GameRot,165642323025007,1684642516541,0.13568707,0.121659786,-0.028118094,0.9828516
GameRot,165642326456986,1684642516545,0.13585931,0.12161897,-0.029248893,0.9827998
GameRot,165642332855996,1684642516551,0.13599022,0.121608205,-0.030429628,0.98274726
GameRot,165642337014226,1684642516555,0.13605298,0.12158768,-0.031641386,0.98270285
GameRot,165642343116413,1684642516561,0.13610876,0.12153846,-0.032843698,0.9826617
GameRot,165642346875996,1684642516565,0.13614678,0.121479526,-0.034033462,0.9826233
GameRot,165642352974330,1684642516571,0.13615951,0.121349126,-0.035176326,0.9825974
GameRot,165642356356048,1684642516575,0.13618691,0.12115524,-0.036267776,0.98257786
GameRot,165642363544746,1684642516582,0.13621344,0.12101996,-0.037375484,0.9825493
GameRot,165642366911413,1684642516585,0.1362397,0.12092665,-0.03852801,0.98251265
GameRot,165642372036101,1684642516590,0.13629015,0.120866835,-0.039723825,0.9824654
GameRot,165642375735267,1684642516594,0.13638794,0.12080365,-0.040916726,0.98241067
GameRot,165642381994903,1684642516600,0.13650854,0.12069671,-0.042060748,0.9823587
GameRot,165642388060215,1684642516606,0.1366149,0.12056762,-0.043161437,0.982312
GameRot,165642391354642,1684642516610,0.13673148,0.12045052,-0.044246245,0.98226196
GameRot,165642396590319,1684642516615,0.13689798,0.12038388,-0.045357693,0.9821962
GameRot,165642403202351,1684642516621,0.13705575,0.120399274,-0.046549283,0.9821166
GameRot,165642407029538,1684642516625,0.13714108,0.12039397,-0.04777572,0.98204637
GameRot,165642413041986,1684642516631,0.13715246,0.120271996,-0.04897639,0.9820006
GameRot,165642416180788,1684642516634,0.13710049,0.12007119,-0.050139654,0.9819737
GameRot,165642422883861,1684642516641,0.13703497,0.11985117,-0.05124762,0.98195255
GameRot,165642426676673,1684642516645,0.13705234,0.11968176,-0.052329645,0.98191375
GameRot,165642432397038,1684642516651,0.13721728,0.11958542,-0.05343463,0.9818429
GameRot,165642435775996,1684642516654,0.13749717,0.119600214,-0.05460947,0.9817373
GameRot,165642441998132,1684642516660,0.13780813,0.11967127,-0.05581952,0.981617
GameRot,165642445906830,1684642516664,0.13806446,0.11966828,-0.057067867,0.9815095
GameRot,165642451110528,1684642516669,0.13819028,0.11948242,-0.05831025,0.98144144
GameRot,165642456261882,1684642516674,0.1381364,0.1191732,-0.059515353,0.98141426
GameRot,165642460554121,1684642516679,0.13796367,0.11885682,-0.06063503,0.9814084
GameRot,165642467133496,1684642516685,0.13777557,0.11856839,-0.061685257,0.9814043
GameRot,165642470901309,1684642516689,0.13774274,0.118338674,-0.06274625,0.9813694
GameRot,165642476371621,1684642516695,0.13795677,0.118235916,-0.06390941,0.98127663
GameRot,165642480327767,1684642516699,0.13836262,0.11832958,-0.06515942,0.98112595
GameRot,165642486023809,1684642516704,0.13881913,0.118380554,-0.06641835,0.9809709
