Rot,elapsedRealtimeNanos,utcTimeMillis,quaternionX,quaternionY,quaternionZ,quaternionW
Rot,156924148745386,1684633798367,0.04393062,-0.2808956,-0.8601208,0.42350912
Rot,156924148775282,1684633798367,0.043923058,-0.28076446,-0.8605303,0.42276433
Rot,156924158593042,1684633798377,0.043879054,-0.28065664,-0.86096364,0.4219575
Rot,156924158762209,1684633798377,0.0438035,-0.28058824,-0.8614216,0.4210752
Rot,156924168993407,1684633798387,0.043706603,-0.2806033,-0.8618925,0.42011043
Rot,156924169016271,1684633798387,0.04359291,-0.28070682,-0.86237013,0.41907173
Rot,156924178778667,1684633798397,0.043509625,-0.28091115,-0.8628343,0.4179867
Rot,156924178940646,1684633798397,0.043460127,-0.2811889,-0.8632855,0.41687194
Rot,156924189501896,1684633798408,0.043473355,-0.28151503,-0.86371684,0.41575548
Rot,156924189648667,1684633798408,0.043561433,-0.28185442,-0.86413175,0.41465265
Rot,156924200770386,1684633798419,0.04372134,-0.28218874,-0.864528,0.41358113
Rot,156924200790594,1684633798419,0.043936353,-0.28247795,-0.8649209,0.41253802
Rot,156924209722886,1684633798428,0.044186153,-0.2827264,-0.86530805,0.41152802
Rot,156924209748771,1684633798428,0.044450015,-0.2829085,-0.86570764,0.4105329
Rot,156924221774292,1684633798440,0.044727698,-0.28305444,-0.8661091,0.40955424
Rot,156924221924344,1684633798440,0.045016743,-0.28318098,-0.86650735,0.40859148
Rot,156924229402261,1684633798448,0.04531245,-0.28330237,-0.86690015,0.4076404
Rot,156924229437625,1684633798448,0.04562084,-0.2834283,-0.86728466,0.40669948
Rot,156924239503615,1684633798458,0.045943238,-0.2835711,-0.8676534,0.40577596
Rot,156924239539344,1684633798458,0.046274297,-0.28371394,-0.8680147,0.40486488
Rot,156924249574188,1684633798468,0.046599414,-0.2838719,-0.8683676,0.40395913
Rot,156924249645178,1684633798468,0.046906475,-0.28402013,-0.8687195,0.40306172
Rot,156924259446063,1684633798478,0.047194254,-0.28415975,-0.8690757,0.40216088
Rot,156924259480803,1684633798478,0.04743313,-0.28426626,-0.86945426,0.40123817
Rot,156924269501219,1684633798488,0.047613345,-0.28434485,-0.8698594,0.40028188
